sale_id,product_name,sale_date,quantity_sold,unit_price,total_sale
2179,Mouse,2025-02-02,14,122,1708
2180,Keyboard,2025-01-19,16,154,2464
2181,Laptop,2025-01-26,1,182,182
2182,Mouse,2025-02-06,4,174,696
2183,Mouse,2025-02-17,18,121,2178
2184,Mouse,2025-01-21,18,132,2376
2185,Mouse,2025-02-05,3,87,261
2186,Tablet,2025-01-19,20,65,1300
2187,Printer,2025-02-06,7,175,1225
2188,Printer,2025-01-25,13,179,2327
2189,Printer,2025-01-24,5,69,345
2190,Laptop,2025-02-05,12,109,1308
2191,Tablet,2025-01-31,16,114,1824
2192,Printer,2025-01-28,6,66,396
2193,Mouse,2025-01-29,6,199,1194
2194,Tablet,2025-01-19,5,95,475
2195,Tablet,2025-02-01,17,136,2312
2196,Laptop,2025-01-29,10,65,650
2197,Tablet,2025-02-01,20,68,1360
2198,Tablet,2025-02-02,13,87,1131
2199,Laptop,2025-02-16,4,172,688
2200,Mouse,2025-01-29,12,140,1680
2201,Keyboard,2025-02-10,17,147,2499
2202,Tablet,2025-01-27,10,104,1040
2203,Laptop,2025-02-02,16,147,2352
2204,Tablet,2025-01-29,9,150,1350
2205,Laptop,2025-01-27,12,50,600
2206,Keyboard,2025-02-05,11,72,792
2207,Laptop,2025-02-09,18,195,3510
2208,Laptop,2025-02-04,8,103,824
2209,Laptop,2025-01-21,9,88,792
2210,Printer,2025-02-14,4,187,748
2211,Printer,2025-02-06,8,109,872
2212,Keyboard,2025-02-03,4,161,644
2213,Keyboard,2025-01-26,2,141,282
2214,Laptop,2025-01-21,1,110,110
2215,Printer,2025-01-21,10,60,600
2216,Keyboard,2025-01-31,5,72,360
2217,Mouse,2025-02-18,9,104,936
2218,Printer,2025-01-24,1,71,71
2219,Tablet,2025-02-17,4,157,628
2220,Mouse,2025-01-27,10,148,1480
2221,Tablet,2025-02-02,14,164,2296
2222,Tablet,2025-01-19,15,180,2700
2223,Laptop,2025-02-04,19,98,1862
2224,Tablet,2025-01-29,12,123,1476
2225,Keyboard,2025-01-19,2,166,332
2226,Tablet,2025-01-31,14,165,2310
2227,Keyboard,2025-02-03,13,50,650
2228,Keyboard,2025-02-03,13,90,1170
2229,Printer,2025-01-29,18,189,3402
2230,Printer,2025-02-17,14,139,1946
2231,Keyboard,2025-01-24,10,150,1500
2232,Printer,2025-02-08,3,84,252
2233,Tablet,2025-02-11,8,103,824
2234,Printer,2025-01-20,13,103,1339
2235,Tablet,2025-02-17,16,185,2960
2236,Printer,2025-01-30,8,120,960
2237,Laptop,2025-01-22,5,110,550
2238,Keyboard,2025-02-12,13,158,2054
2239,Tablet,2025-01-22,2,106,212
2240,Keyboard,2025-02-14,19,91,1729
2241,Keyboard,2025-01-23,20,152,3040
2242,Keyboard,2025-01-28,9,99,891
2243,Laptop,2025-02-01,12,187,2244
2244,Tablet,2025-01-21,1,118,118
2245,Mouse,2025-02-01,19,146,2774
2246,Printer,2025-02-09,7,73,511
2247,Laptop,2025-02-09,11,184,2024
2248,Mouse,2025-01-25,3,85,255
2249,Mouse,2025-01-22,20,200,4000
2250,Printer,2025-01-19,4,111,444
2251,Tablet,2025-02-09,9,67,603
2252,Keyboard,2025-02-05,12,190,2280
2253,Mouse,2025-02-12,7,81,567
2254,Laptop,2025-02-13,10,161,1610
2255,Printer,2025-02-08,5,163,815
2256,Printer,2025-02-03,3,177,531
2257,Mouse,2025-02-15,19,150,2850
2258,Keyboard,2025-01-22,11,87,957
2259,Keyboard,2025-01-20,18,93,1674
2260,Keyboard,2025-02-08,19,56,1064
2261,Keyboard,2025-02-05,12,185,2220
2262,Laptop,2025-01-29,10,191,1910
2263,Laptop,2025-02-17,2,100,200
2264,Printer,2025-01-26,9,122,1098
2265,Laptop,2025-02-08,10,163,1630
2266,Printer,2025-01-27,3,149,447
2267,Keyboard,2025-01-26,8,147,1176
2268,Laptop,2025-02-01,8,108,864
2269,Tablet,2025-01-19,16,123,1968
2270,Mouse,2025-01-26,8,108,864
2271,Mouse,2025-02-05,1,80,80
2272,Printer,2025-01-23,1,86,86
2273,Keyboard,2025-02-01,11,135,1485
2274,Keyboard,2025-02-10,2,120,240
2275,Printer,2025-01-21,3,125,375
2276,Laptop,2025-01-29,7,80,560
2277,Keyboard,2025-02-14,3,69,207
2278,Keyboard,2025-02-08,14,97,1358
2279,Keyboard,2025-01-28,14,66,924
2280,Laptop,2025-01-28,4,98,392
2281,Mouse,2025-02-18,9,111,999
2282,Keyboard,2025-02-06,10,70,700
2283,Tablet,2025-02-09,13,149,1937
2284,Keyboard,2025-02-11,3,117,351
2285,Tablet,2025-01-22,19,147,2793
2286,Keyboard,2025-02-10,1,149,149
2287,Keyboard,2025-01-20,20,50,1000
2288,Mouse,2025-02-10,3,132,396
2289,Keyboard,2025-01-21,15,112,1680
2290,Mouse,2025-02-10,17,112,1904
2291,Keyboard,2025-02-13,15,158,2370
2292,Printer,2025-01-27,13,128,1664
2293,Mouse,2025-01-22,19,106,2014
2294,Mouse,2025-02-06,6,183,1098
2295,Tablet,2025-02-16,6,56,336
2296,Keyboard,2025-01-23,3,104,312
2297,Mouse,2025-02-03,2,76,152
2298,Printer,2025-02-15,9,188,1692
2299,Tablet,2025-02-07,17,99,1683
2300,Mouse,2025-02-11,13,182,2366
2301,Printer,2025-02-04,15,166,2490
2302,Printer,2025-02-11,18,152,2736
2303,Tablet,2025-02-03,6,71,426
2304,Keyboard,2025-02-17,9,165,1485
2305,Laptop,2025-01-27,16,99,1584
2306,Tablet,2025-02-12,7,176,1232
2307,Keyboard,2025-02-13,1,188,188
2308,Tablet,2025-02-04,19,122,2318
2309,Tablet,2025-01-25,14,192,2688
2310,Keyboard,2025-02-08,18,137,2466
2311,Tablet,2025-02-16,19,158,3002
2312,Keyboard,2025-01-19,18,129,2322
2313,Keyboard,2025-01-23,7,197,1379
2314,Mouse,2025-02-08,9,187,1683
2315,Keyboard,2025-02-02,17,195,3315
2316,Printer,2025-02-09,6,101,606
2317,Keyboard,2025-02-06,10,157,1570
2318,Laptop,2025-02-06,7,188,1316
2319,Laptop,2025-02-18,11,54,594
2320,Tablet,2025-02-15,10,185,1850
2321,Mouse,2025-02-01,5,120,600
2322,Keyboard,2025-02-15,9,120,1080
2323,Keyboard,2025-01-29,2,100,200
2324,Laptop,2025-01-19,20,173,3460
2325,Laptop,2025-02-04,3,165,495
2326,Laptop,2025-01-30,12,164,1968
2327,Tablet,2025-01-20,6,190,1140
2328,Laptop,2025-01-20,19,102,1938
2329,Keyboard,2025-01-24,1,148,148
2330,Keyboard,2025-02-05,5,114,570
2331,Keyboard,2025-01-30,6,144,864
2332,Printer,2025-01-20,18,143,2574
2333,Tablet,2025-01-23,16,154,2464
2334,Keyboard,2025-02-11,5,129,645
2335,Tablet,2025-02-03,7,63,441
2336,Laptop,2025-01-21,10,59,590
2337,Tablet,2025-01-19,19,100,1900
2338,Keyboard,2025-01-20,16,150,2400
2339,Keyboard,2025-02-04,13,103,1339
2340,Tablet,2025-01-29,13,121,1573
2341,Printer,2025-02-11,18,180,3240
2342,Laptop,2025-01-19,12,74,888
2343,Keyboard,2025-02-11,20,177,3540
2344,Mouse,2025-01-27,19,59,1121
2345,Tablet,2025-02-16,7,112,784
2346,Mouse,2025-02-17,1,142,142
2347,Tablet,2025-02-12,4,60,240
2348,Mouse,2025-01-27,19,173,3287
2349,Mouse,2025-02-01,2,176,352
2350,Mouse,2025-01-24,7,51,357
2351,Keyboard,2025-02-04,6,55,330
2352,Keyboard,2025-02-11,3,109,327
2353,Keyboard,2025-02-14,17,200,3400
2354,Mouse,2025-01-30,12,184,2208
2355,Keyboard,2025-02-04,12,106,1272
2356,Mouse,2025-01-22,17,151,2567
2357,Tablet,2025-01-22,16,160,2560
2358,Laptop,2025-02-11,1,159,159
2359,Printer,2025-02-14,16,164,2624
2360,Laptop,2025-02-16,3,194,582
2361,Tablet,2025-02-13,15,54,810
2362,Laptop,2025-01-19,18,84,1512
2363,Laptop,2025-02-14,18,168,3024
2364,Keyboard,2025-02-03,18,181,3258
2365,Mouse,2025-02-14,14,167,2338
2366,Printer,2025-02-13,19,85,1615
2367,Laptop,2025-01-30,20,124,2480
2368,Tablet,2025-01-19,19,60,1140
2369,Mouse,2025-01-24,16,115,1840
2370,Laptop,2025-01-21,16,199,3184
2371,Laptop,2025-01-29,7,112,784
2372,Keyboard,2025-01-28,15,153,2295
2373,Tablet,2025-01-25,5,67,335
2374,Printer,2025-01-22,6,83,498
2375,Mouse,2025-01-20,16,79,1264
2376,Mouse,2025-01-21,13,82,1066
2377,Keyboard,2025-01-25,9,168,1512
2378,Keyboard,2025-01-20,19,126,2394
2379,Printer,2025-02-03,7,175,1225
2380,Tablet,2025-02-17,7,88,616
2381,Laptop,2025-01-24,16,125,2000
2382,Mouse,2025-02-08,10,140,1400
2383,Mouse,2025-01-25,13,73,949
2384,Tablet,2025-02-05,4,159,636
2385,Keyboard,2025-02-03,9,75,675
2386,Keyboard,2025-02-03,15,183,2745
2387,Laptop,2025-01-26,20,127,2540
2388,Laptop,2025-01-28,19,133,2527
2389,Printer,2025-01-27,20,187,3740
2390,Printer,2025-02-03,9,72,648
2391,Keyboard,2025-02-09,18,73,1314
2392,Keyboard,2025-02-08,20,80,1600
2393,Tablet,2025-02-15,18,122,2196
2394,Printer,2025-02-14,2,136,272
2395,Tablet,2025-01-25,10,107,1070
2396,Printer,2025-02-04,15,74,1110
2397,Keyboard,2025-02-14,13,119,1547
2398,Keyboard,2025-01-20,12,169,2028
2399,Laptop,2025-02-16,7,80,560
2400,Printer,2025-01-24,20,126,2520
2401,Printer,2025-02-12,5,172,860
2402,Printer,2025-02-02,10,186,1860
2403,Tablet,2025-02-09,13,175,2275
2404,Tablet,2025-01-19,17,188,3196
2405,Printer,2025-02-09,18,68,1224
2406,Tablet,2025-02-07,16,177,2832
2407,Keyboard,2025-02-11,13,111,1443
2408,Keyboard,2025-02-13,8,188,1504
2409,Keyboard,2025-02-05,9,75,675
2410,Tablet,2025-02-09,11,103,1133
2411,Printer,2025-01-24,8,154,1232
2412,Printer,2025-01-22,5,95,475
2413,Laptop,2025-01-28,8,95,760
2414,Laptop,2025-02-04,10,170,1700
2415,Mouse,2025-01-26,9,163,1467
2416,Laptop,2025-01-20,7,121,847
2417,Mouse,2025-02-14,11,117,1287
2418,Printer,2025-01-31,18,121,2178
2419,Laptop,2025-01-19,19,151,2869
2420,Keyboard,2025-02-04,16,140,2240
2421,Mouse,2025-02-11,15,152,2280
2422,Tablet,2025-01-29,4,104,416
2423,Laptop,2025-01-22,20,64,1280
2424,Laptop,2025-02-17,6,63,378
2425,Tablet,2025-02-02,12,192,2304
2426,Printer,2025-02-07,5,104,520
2427,Printer,2025-01-27,17,199,3383
2428,Tablet,2025-02-01,3,100,300
2429,Mouse,2025-02-16,2,150,300
2430,Keyboard,2025-02-08,6,70,420
2431,Printer,2025-02-10,10,192,1920
2432,Laptop,2025-02-14,17,74,1258
2433,Tablet,2025-02-04,12,173,2076
2434,Laptop,2025-01-23,5,65,325
2435,Mouse,2025-01-20,8,84,672
2436,Mouse,2025-01-22,1,129,129
2437,Mouse,2025-02-12,4,119,476
2438,Tablet,2025-02-04,11,73,803
2439,Laptop,2025-02-12,8,137,1096
2440,Mouse,2025-01-27,1,92,92
2441,Printer,2025-01-25,20,160,3200
2442,Keyboard,2025-02-06,9,195,1755
2443,Printer,2025-01-31,15,187,2805
2444,Laptop,2025-01-20,7,52,364
2445,Printer,2025-02-18,14,179,2506
2446,Printer,2025-02-02,12,53,636
2447,Printer,2025-02-03,15,197,2955
2448,Mouse,2025-02-11,16,67,1072
2449,Laptop,2025-02-02,11,65,715
2450,Keyboard,2025-02-04,5,94,470
2451,Printer,2025-01-25,16,137,2192
2452,Mouse,2025-02-12,15,53,795
2453,Mouse,2025-01-21,17,152,2584
2454,Tablet,2025-01-25,5,70,350
2455,Keyboard,2025-02-12,12,93,1116
2456,Keyboard,2025-02-15,1,151,151
2457,Laptop,2025-02-12,9,136,1224
2458,Tablet,2025-02-17,20,52,1040
2459,Mouse,2025-02-13,8,185,1480
2460,Keyboard,2025-01-23,2,71,142
2461,Mouse,2025-02-07,19,56,1064
2462,Laptop,2025-01-28,16,179,2864
2463,Keyboard,2025-01-22,8,147,1176
2464,Laptop,2025-01-30,16,161,2576
2465,Mouse,2025-01-31,20,86,1720
2466,Printer,2025-01-29,17,51,867
2467,Mouse,2025-01-26,1,172,172
2468,Mouse,2025-02-18,16,172,2752
2469,Keyboard,2025-02-06,7,105,735
2470,Laptop,2025-02-15,16,152,2432
2471,Keyboard,2025-02-05,8,87,696
2472,Printer,2025-01-31,11,168,1848
2473,Printer,2025-01-26,3,186,558
2474,Printer,2025-01-26,15,130,1950
2475,Tablet,2025-02-09,7,142,994
2476,Mouse,2025-01-25,10,135,1350
2477,Printer,2025-01-24,10,150,1500
2478,Keyboard,2025-01-28,15,102,1530
2479,Mouse,2025-01-28,13,171,2223
2480,Tablet,2025-02-10,5,65,325
2481,Mouse,2025-02-07,11,193,2123
2482,Keyboard,2025-01-21,3,102,306
2483,Mouse,2025-02-02,8,105,840
2484,Printer,2025-01-24,15,67,1005
2485,Tablet,2025-02-17,11,113,1243
2486,Laptop,2025-01-23,17,170,2890
2487,Laptop,2025-01-26,13,164,2132
2488,Laptop,2025-01-22,4,118,472
2489,Printer,2025-01-28,13,170,2210
2490,Mouse,2025-02-16,4,97,388
2491,Mouse,2025-02-10,3,149,447
2492,Tablet,2025-02-10,1,155,155
2493,Laptop,2025-01-30,5,178,890
2494,Tablet,2025-02-03,2,160,320
2495,Keyboard,2025-02-16,16,163,2608
2496,Printer,2025-02-12,11,117,1287
2497,Mouse,2025-02-10,5,128,640
2498,Mouse,2025-02-05,14,150,2100
2499,Laptop,2025-02-03,18,128,2304
2500,Tablet,2025-02-13,2,136,272
2501,Keyboard,2025-02-18,18,128,2304
2502,Laptop,2025-02-11,1,192,192
2503,Printer,2025-02-11,20,120,2400
2504,Mouse,2025-02-11,6,75,450
2505,Mouse,2025-01-24,14,59,826
2506,Mouse,2025-02-01,16,105,1680
2507,Mouse,2025-02-03,17,184,3128
2508,Printer,2025-01-26,1,198,198
2509,Printer,2025-01-28,4,145,580
2510,Laptop,2025-01-23,11,130,1430
2511,Laptop,2025-01-29,14,67,938
2512,Tablet,2025-02-08,15,116,1740
2513,Mouse,2025-02-01,15,157,2355
2514,Tablet,2025-02-04,14,176,2464
2515,Laptop,2025-01-23,11,121,1331
2516,Mouse,2025-02-06,7,120,840
2517,Tablet,2025-02-07,17,132,2244
2518,Keyboard,2025-02-06,18,140,2520
2519,Tablet,2025-01-22,1,173,173
2520,Laptop,2025-01-24,20,71,1420
2521,Mouse,2025-02-17,9,99,891
2522,Printer,2025-02-08,7,187,1309
2523,Tablet,2025-02-06,16,151,2416
2524,Laptop,2025-02-15,7,132,924
2525,Printer,2025-02-13,6,146,876
2526,Tablet,2025-02-11,19,73,1387
2527,Tablet,2025-02-14,6,138,828
2528,Tablet,2025-02-02,20,198,3960
2529,Keyboard,2025-01-26,11,122,1342
2530,Keyboard,2025-02-03,4,170,680
2531,Keyboard,2025-02-11,7,146,1022
2532,Laptop,2025-02-15,11,180,1980
2533,Keyboard,2025-02-08,9,89,801
2534,Mouse,2025-02-01,15,67,1005
2535,Printer,2025-02-06,3,85,255
2536,Laptop,2025-02-09,17,184,3128
2537,Keyboard,2025-01-27,4,111,444
2538,Laptop,2025-01-30,14,177,2478
2539,Keyboard,2025-02-07,14,192,2688
2540,Mouse,2025-01-25,6,158,948
2541,Printer,2025-01-21,17,55,935
2542,Keyboard,2025-01-19,2,159,318
2543,Keyboard,2025-01-26,10,135,1350
2544,Mouse,2025-01-27,10,87,870
2545,Keyboard,2025-02-11,9,124,1116
2546,Keyboard,2025-02-05,2,115,230
2547,Printer,2025-02-10,1,78,78
2548,Printer,2025-02-09,16,97,1552
2549,Printer,2025-01-22,1,170,170
2550,Keyboard,2025-01-24,11,70,770
2551,Laptop,2025-02-10,1,73,73
2552,Mouse,2025-02-13,9,152,1368
2553,Laptop,2025-01-23,15,72,1080
2554,Printer,2025-01-23,19,184,3496
2555,Printer,2025-02-10,11,65,715
2556,Mouse,2025-02-05,20,138,2760
2557,Printer,2025-02-13,8,124,992
2558,Tablet,2025-01-27,12,112,1344
2559,Printer,2025-02-09,4,198,792
2560,Keyboard,2025-02-03,16,153,2448
2561,Printer,2025-02-02,5,115,575
2562,Printer,2025-01-28,11,59,649
2563,Laptop,2025-02-03,11,118,1298
2564,Printer,2025-02-15,11,57,627
2565,Laptop,2025-02-02,20,164,3280
2566,Mouse,2025-02-03,9,180,1620
2567,Mouse,2025-01-24,19,158,3002
2568,Keyboard,2025-02-07,8,82,656
2569,Tablet,2025-02-09,14,177,2478
2570,Printer,2025-02-04,14,110,1540
2571,Mouse,2025-02-11,18,63,1134
2572,Printer,2025-01-30,17,146,2482
2573,Laptop,2025-02-14,2,153,306
2574,Laptop,2025-01-27,12,90,1080
2575,Printer,2025-02-06,17,141,2397
2576,Laptop,2025-02-08,2,172,344
2577,Keyboard,2025-01-21,19,127,2413
2578,Laptop,2025-01-20,3,183,549
2579,Mouse,2025-01-22,20,101,2020
2580,Laptop,2025-01-29,8,175,1400
2581,Keyboard,2025-02-06,9,159,1431
2582,Mouse,2025-02-09,10,161,1610
2583,Mouse,2025-01-25,10,60,600
2584,Keyboard,2025-02-15,17,176,2992
2585,Mouse,2025-02-13,5,78,390
2586,Mouse,2025-02-15,5,173,865
2587,Mouse,2025-02-03,14,142,1988
2588,Mouse,2025-01-19,3,159,477
2589,Keyboard,2025-01-23,1,165,165
2590,Printer,2025-02-13,16,141,2256
2591,Laptop,2025-01-20,20,157,3140
2592,Printer,2025-01-29,10,90,900
2593,Laptop,2025-02-04,16,154,2464
2594,Keyboard,2025-02-08,1,84,84
2595,Mouse,2025-02-12,5,188,940
2596,Keyboard,2025-02-06,10,194,1940
2597,Laptop,2025-02-04,3,65,195
2598,Tablet,2025-02-15,18,198,3564
2599,Keyboard,2025-01-20,6,92,552
2600,Keyboard,2025-01-31,2,145,290
2601,Printer,2025-01-28,20,177,3540
2602,Tablet,2025-02-09,11,199,2189
2603,Mouse,2025-01-31,5,198,990
2604,Printer,2025-02-08,7,82,574
2605,Tablet,2025-02-13,15,113,1695
2606,Mouse,2025-02-03,3,172,516
2607,Laptop,2025-02-02,15,177,2655
2608,Laptop,2025-01-23,16,195,3120
2609,Mouse,2025-01-20,8,101,808
2610,Tablet,2025-02-14,10,90,900
2611,Laptop,2025-02-11,2,111,222
2612,Mouse,2025-01-21,8,73,584
2613,Printer,2025-02-10,12,140,1680
2614,Keyboard,2025-02-10,19,151,2869
2615,Printer,2025-02-17,4,64,256
2616,Keyboard,2025-01-19,1,85,85
2617,Mouse,2025-01-24,16,79,1264
2618,Tablet,2025-02-08,6,64,384
2619,Printer,2025-01-31,5,121,605
2620,Tablet,2025-01-20,6,55,330
2621,Tablet,2025-01-23,3,102,306
2622,Tablet,2025-01-28,11,107,1177
2623,Mouse,2025-01-27,20,200,4000
2624,Printer,2025-01-29,14,152,2128
2625,Printer,2025-01-20,11,154,1694
2626,Mouse,2025-01-31,10,56,560
2627,Laptop,2025-02-04,19,135,2565
2628,Tablet,2025-01-24,9,141,1269
2629,Keyboard,2025-01-26,20,165,3300
2630,Printer,2025-02-08,2,110,220
2631,Laptop,2025-02-05,19,73,1387
2632,Keyboard,2025-02-16,1,116,116
2633,Keyboard,2025-02-14,5,133,665
2634,Laptop,2025-02-13,10,122,1220
2635,Tablet,2025-01-25,13,173,2249
2636,Tablet,2025-02-16,9,110,990
2637,Tablet,2025-02-15,12,96,1152
2638,Keyboard,2025-02-05,1,161,161
2639,Printer,2025-02-15,6,137,822
2640,Keyboard,2025-01-28,19,133,2527
2641,Tablet,2025-01-31,5,123,615
2642,Mouse,2025-02-08,18,114,2052
2643,Tablet,2025-02-06,13,138,1794
2644,Laptop,2025-02-18,11,78,858
2645,Laptop,2025-02-01,7,175,1225
2646,Mouse,2025-01-20,18,87,1566
2647,Laptop,2025-02-09,15,167,2505
2648,Laptop,2025-02-02,6,106,636
2649,Mouse,2025-02-09,9,101,909
2650,Printer,2025-01-26,18,135,2430
2651,Mouse,2025-01-23,19,58,1102
2652,Laptop,2025-02-03,16,199,3184
2653,Mouse,2025-01-26,17,128,2176
2654,Printer,2025-02-16,16,155,2480
2655,Keyboard,2025-01-22,20,123,2460
2656,Tablet,2025-02-10,18,86,1548
2657,Mouse,2025-01-21,5,54,270
2658,Tablet,2025-02-08,13,154,2002
2659,Mouse,2025-01-21,15,158,2370
2660,Keyboard,2025-02-13,19,138,2622
2661,Printer,2025-02-18,18,56,1008
2662,Laptop,2025-02-16,16,172,2752
2663,Laptop,2025-02-02,16,87,1392
2664,Laptop,2025-02-01,13,146,1898
2665,Tablet,2025-02-18,14,185,2590
2666,Keyboard,2025-02-09,5,195,975
2667,Printer,2025-02-02,4,163,652
2668,Keyboard,2025-02-10,1,194,194
2669,Keyboard,2025-01-26,1,56,56
2670,Printer,2025-02-09,12,115,1380
2671,Mouse,2025-01-26,17,162,2754
2672,Tablet,2025-02-18,19,52,988
2673,Printer,2025-02-11,14,156,2184
2674,Printer,2025-02-09,13,165,2145
2675,Laptop,2025-02-07,1,130,130
2676,Keyboard,2025-02-18,16,190,3040
2677,Laptop,2025-02-13,5,176,880
2678,Printer,2025-01-25,1,172,172
2679,Keyboard,2025-02-14,8,144,1152
2680,Tablet,2025-02-11,1,157,157
2681,Tablet,2025-01-25,9,162,1458
2682,Laptop,2025-02-10,10,120,1200
2683,Keyboard,2025-02-11,12,77,924
2684,Tablet,2025-02-10,7,79,553
2685,Printer,2025-02-18,18,64,1152
2686,Laptop,2025-02-09,6,109,654
2687,Keyboard,2025-01-29,19,126,2394
2688,Mouse,2025-02-18,13,61,793
2689,Printer,2025-01-31,7,83,581
2690,Laptop,2025-02-14,5,123,615
2691,Tablet,2025-01-31,13,115,1495
2692,Mouse,2025-01-21,20,83,1660
2693,Laptop,2025-02-16,14,62,868
2694,Laptop,2025-01-30,2,182,364
2695,Printer,2025-02-17,20,166,3320
2696,Tablet,2025-02-04,12,172,2064
2697,Keyboard,2025-02-05,6,155,930
2698,Printer,2025-01-31,19,149,2831
2699,Mouse,2025-01-23,2,86,172
2700,Keyboard,2025-01-22,2,148,296
2701,Keyboard,2025-01-22,5,138,690
2702,Laptop,2025-01-20,12,138,1656
2703,Keyboard,2025-02-10,1,148,148
2704,Keyboard,2025-01-21,3,67,201
2705,Tablet,2025-02-10,9,162,1458
2706,Printer,2025-02-15,15,58,870
2707,Tablet,2025-01-23,2,115,230
2708,Tablet,2025-01-31,15,85,1275
2709,Laptop,2025-01-28,19,96,1824
2710,Tablet,2025-02-04,16,142,2272
2711,Mouse,2025-02-14,1,138,138
2712,Laptop,2025-01-24,6,93,558
2713,Mouse,2025-02-14,20,58,1160
2714,Printer,2025-02-07,15,150,2250
2715,Keyboard,2025-02-13,12,155,1860
2716,Keyboard,2025-01-28,3,158,474
2717,Mouse,2025-02-05,5,152,760
2718,Printer,2025-02-09,11,108,1188
2719,Printer,2025-01-24,16,169,2704
2720,Laptop,2025-02-02,19,188,3572
2721,Laptop,2025-01-24,20,57,1140
2722,Printer,2025-01-27,10,51,510
2723,Printer,2025-01-23,8,182,1456
2724,Printer,2025-01-22,10,186,1860
2725,Keyboard,2025-02-09,11,131,1441
2726,Printer,2025-02-04,16,159,2544
2727,Printer,2025-02-11,13,74,962
2728,Laptop,2025-02-01,17,67,1139
2729,Mouse,2025-01-19,1,57,57
2730,Laptop,2025-01-19,7,149,1043
2731,Tablet,2025-02-04,14,194,2716
2732,Tablet,2025-01-27,11,81,891
2733,Laptop,2025-01-19,15,68,1020
2734,Keyboard,2025-01-23,6,75,450
2735,Tablet,2025-02-11,4,64,256
2736,Printer,2025-01-23,9,129,1161
2737,Laptop,2025-02-08,8,64,512
2738,Laptop,2025-01-21,7,65,455
2739,Mouse,2025-02-10,10,194,1940
2740,Keyboard,2025-01-25,1,104,104
2741,Keyboard,2025-02-10,4,141,564
2742,Laptop,2025-02-14,17,136,2312
2743,Keyboard,2025-02-05,15,119,1785
2744,Printer,2025-01-26,5,175,875
2745,Laptop,2025-01-29,15,152,2280
2746,Keyboard,2025-02-02,20,160,3200
2747,Tablet,2025-02-08,15,168,2520
2748,Keyboard,2025-01-28,15,164,2460
2749,Mouse,2025-01-26,3,200,600
2750,Keyboard,2025-02-09,14,146,2044
2751,Tablet,2025-02-08,4,185,740
2752,Keyboard,2025-02-02,16,90,1440
2753,Printer,2025-02-17,11,180,1980
2754,Tablet,2025-02-12,17,72,1224
2755,Tablet,2025-01-25,16,119,1904
2756,Tablet,2025-02-14,6,131,786
2757,Printer,2025-02-03,18,118,2124
2758,Tablet,2025-01-25,18,123,2214
2759,Mouse,2025-02-13,2,125,250
2760,Printer,2025-02-05,12,198,2376
2761,Laptop,2025-01-21,13,123,1599
2762,Tablet,2025-01-28,11,133,1463
2763,Tablet,2025-01-25,11,155,1705
2764,Keyboard,2025-01-30,10,90,900
2765,Mouse,2025-01-24,3,74,222
2766,Keyboard,2025-02-02,12,100,1200
2767,Printer,2025-02-12,19,96,1824
2768,Keyboard,2025-02-07,7,71,497
2769,Laptop,2025-01-24,17,144,2448
2770,Keyboard,2025-01-22,5,92,460
2771,Laptop,2025-02-09,19,191,3629
2772,Keyboard,2025-01-29,18,186,3348
2773,Mouse,2025-02-08,9,154,1386
2774,Printer,2025-02-13,11,196,2156
2775,Printer,2025-02-08,4,180,720
2776,Laptop,2025-02-07,12,135,1620
2777,Tablet,2025-02-17,10,183,1830
2778,Printer,2025-02-02,2,168,336
2779,Keyboard,2025-02-18,7,69,483
2780,Tablet,2025-02-11,11,92,1012
2781,Mouse,2025-02-18,17,146,2482
2782,Tablet,2025-02-16,15,142,2130
2783,Tablet,2025-01-24,10,164,1640
2784,Laptop,2025-01-27,15,175,2625
2785,Mouse,2025-02-12,8,197,1576
2786,Keyboard,2025-01-28,5,108,540
2787,Printer,2025-02-14,3,61,183
2788,Tablet,2025-01-21,4,121,484
2789,Keyboard,2025-02-15,3,118,354
2790,Printer,2025-02-16,4,77,308
2791,Keyboard,2025-02-08,18,100,1800
2792,Laptop,2025-01-22,12,195,2340
2793,Laptop,2025-01-19,9,121,1089
2794,Laptop,2025-02-12,10,83,830
2795,Mouse,2025-02-16,15,92,1380
2796,Laptop,2025-02-09,16,117,1872
2797,Tablet,2025-01-22,14,99,1386
2798,Mouse,2025-01-24,9,117,1053
2799,Laptop,2025-01-26,17,95,1615
2800,Keyboard,2025-02-08,15,61,915
2801,Mouse,2025-02-06,17,157,2669
2802,Printer,2025-02-05,11,193,2123
2803,Tablet,2025-01-26,16,131,2096
2804,Keyboard,2025-02-08,17,122,2074
2805,Keyboard,2025-01-19,20,185,3700
2806,Mouse,2025-02-13,14,143,2002
2807,Keyboard,2025-02-05,11,188,2068
2808,Keyboard,2025-02-14,8,173,1384
2809,Tablet,2025-02-05,13,184,2392
2810,Mouse,2025-02-15,2,127,254
2811,Printer,2025-01-21,7,115,805
2812,Keyboard,2025-02-16,3,96,288
2813,Keyboard,2025-01-22,20,142,2840
2814,Laptop,2025-01-28,9,52,468
2815,Laptop,2025-02-15,12,182,2184
2816,Laptop,2025-01-22,17,84,1428
2817,Keyboard,2025-02-10,18,177,3186
2818,Keyboard,2025-02-07,16,101,1616
2819,Printer,2025-01-28,14,171,2394
2820,Mouse,2025-02-06,18,112,2016
2821,Printer,2025-02-07,19,112,2128
2822,Tablet,2025-01-30,3,86,258
2823,Tablet,2025-02-11,9,183,1647
2824,Printer,2025-01-28,1,158,158
